text,entity,umap_x,umap_y,tsne_x,tsne_y,type
Habitat Restoration and Enhancement Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_ee1ebb,9.241177,3.4614294,16.50716,-16.019403,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Tejon Ranch Conservation and Land Use Agreement,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_ef5237,8.943344,1.5798918,8.1404505,5.38708,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Santa Clarita Valley Water Agency Law,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f2f490,12.195905,-0.45554757,-47.322063,-11.33827,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Quantification Settlement Agreement,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f51d1d,8.271422,3.79812,39.342358,-1.6876861,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Transportation Improvement Expenditure Plan,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f73fbd,9.2579975,4.1449313,18.506296,-28.224356,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Reclamation Project Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f875f4,9.448028,3.9156282,22.841755,-8.590956,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Ojai Basin Groundwater Management Agency Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_fbd503,11.267802,-0.7145091,-42.04079,5.904386,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Fish Friendly Farming,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_fde3e5,9.704416,2.773058,31.38471,-0.8185114,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Environmental Farming Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_10b105,9.29775,4.3538976,30.26892,-20.037788,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Assembly Bill 707,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_15a43f,9.545801,4.081054,38.51828,2.2084498,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Commodity Credit Corporation Charter Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_20d119,9.334554,4.081274,35.20651,-2.5658593,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Integrated Regional Water Management Planning Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_36de0c,11.813729,-0.14827083,-42.57989,-4.585145,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Measure O,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_3c5710,7.4213514,-2.305322,-1.3211442,46.193398,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Road Repair and Accountability Act of 2017,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_3dfe4e,9.592246,4.0441794,17.576914,-27.87244,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Regional Climate Collaborative Program: technical assistance,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_409fb6,9.775179,5.1610456,24.517117,-31.26266,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Neotropical Migratory Bird Conservation Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_40ca76,9.566912,3.268691,13.3602915,-21.649498,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Coastal Wetlands Planning Protection and Restoration Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_50b45c,9.798739,2.7331977,7.1281166,-29.375166,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Marine Life Management Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_5bffc8,9.838251,3.0030093,7.324631,-27.932322,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
"Water Security, Clean Drinking Water, Coastal and Beach Protection Fund of 2002",https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_5e9df7,10.0567875,3.2001805,2.528342,-28.889534,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Organic Foods Production Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_6b2f99,9.145594,4.431463,31.370459,-19.70549,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Transformative Climate Communities Program,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_7b9e7d,9.687608,5.2237206,25.628813,-29.853092,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Infrastructure Investment and Jobs Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_7c58fd,9.330371,4.1919985,18.618067,-27.637703,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Improving Habitat Quality in Western Big-Game Winter Range and Migration Corridors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_853fa4,9.759334,1.8055888,7.230299,-12.689236,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Williamson Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_8a7b99,9.494309,4.0338955,35.598106,2.682217,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Riparian Habitat Conservation Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_96ac6a,10.933744,3.708813,4.4145594,-50.310444,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Extending Government Funding and Delivering Emergency Assistance Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_b23fd5,8.851876,3.8906474,21.671148,-6.421173,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Farmland Conservancy Program Act of 1995,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_b57351,10.86093,3.8074784,6.263489,-53.87159,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Santa Ana River Conservancy Program,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_b7e2a5,10.598683,0.47667792,-21.380795,-4.6548295,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Forest Legacy Program Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_b943bf,10.856243,3.704619,4.9208155,-53.71322,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Climate Change Adaptation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_bf87ac,9.679663,5.2150927,26.997625,-29.184284,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Lower American River Conservancy Program Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_c0c9a1,10.216765,-0.5089238,-27.857649,8.49047,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
San Joaquin River Restoration Settlement Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_c619ef,10.722603,0.51613724,-22.776533,-3.093613,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
2019 Klamath Project Biological Opinion,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_ceca7b,8.762526,5.229209,35.81542,-38.06468,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Delta Flood Protection Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_d2a6e1,9.966808,3.22375,3.9419422,-26.7149,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Cannella Environmental Farming Act of 1995,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_dbd440,9.403902,4.270878,30.276106,-19.918549,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
North American Wetlands Conservation Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_dd01c1,10.068924,3.765623,12.033155,-38.95303,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Oak Woodlands Conservation Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_e9bb9e,9.180167,1.9391251,2.704566,1.1618552,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Natural Community Conservation Planning Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_ebc22c,9.036805,3.6498873,20.210499,-18.432072,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Federal Land Policy and Management Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_ebcaa7,9.119721,4.0916967,29.881989,-18.139645,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Desert Conservation Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f20595,11.010921,3.6988778,4.1490993,-50.52761,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Marine Life Protection Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_f5c9df,9.797709,3.0572186,7.2852907,-27.882298,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Wildlife Conservation Law of 1947,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_13f2e0,9.768842,3.3065536,12.743384,-25.072546,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
American Rescue Plan Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_174472,10.031011,4.1554427,15.998008,-39.585575,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Global Warming Solutions Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_2a35e1,10.761748,4.433903,13.239984,-46.41609,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
"Safe Drinking Water, Water Quality and Supply, Flood Control, River and Coastal Protection Bond Act of 2006",https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_3b0a8a,10.0078335,3.2175972,2.5245948,-28.467335,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Executive Order N-82-20,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_4b5f8e,9.572276,4.078981,39.257763,2.6468534,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Wildlife Restoration Act of 1937,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_5da436,9.747404,3.2654781,12.744128,-25.063402,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Central Valley Project Improvement Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_c02f49,9.972579,1.7920108,2.4777846,-8.583987,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Budget Act of 2021,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_cf4fa6,9.566763,4.0698943,38.216362,1.9050015,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Water Quality Supply and Infrastructure Improvement Act of 2014,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_bce4a8,10.043619,3.2693436,1.8801728,-28.15519,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Land and Water Conservation Fund Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_9e39bd,9.366132,3.6834037,22.298069,-9.332441,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Farm Bill,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_a2cb55,9.219262,4.101379,36.116127,-10.549865,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Endangered Species Act,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_b5ebd5,9.520096,3.5047565,14.983225,-21.649017,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
California Drought Water Parks Climate Coastal Protection and Outdoor Access for All Act of 2018,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#gmt_21570a,11.169989,3.6659002,-2.4798167,-48.70654,http://www.sdsconsortium.org/schemas/sds-okn.owl#BestPracticesAndMandates
Napa Valley Subbasin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_100e48,11.109209,-2.2291796,-50.597496,17.306484,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Tule Lake Subbasin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_101cc4,10.07796,-3.5389066,-50.21034,35.889996,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Butte Creek House Ecological Reserve,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_10265d,8.559534,0.5266036,-2.3275158,13.81173,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Pescadero Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_118908,11.618659,-3.2546027,-57.87808,22.032993,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Ocotillo-Clark Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_122e90,11.298025,-3.3199368,-59.547653,26.496471,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Mariposa Creek Parkway,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_126fe2,9.697169,-1.687973,-30.425611,26.588942,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Miners Ravine Nature Reserve,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_142372,8.574989,0.50698113,-1.7105807,13.151707,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Langley Area Subbasin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_142401,10.975856,-2.2262774,-47.935547,19.31524,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Big Table Mountain Ecological Reserve,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_14761d,8.561936,0.7396871,-0.42509112,12.754567,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Lake Earl Wildlife Area,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_14abbb,8.3756895,0.5141125,-2.962685,15.686808,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Kelso Lander Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_161107,11.175302,-3.472833,-59.68807,27.707268,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Martin Griffin Preserve,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_16eac5,9.01829,0.950334,0.022859722,8.640818,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
South American Subbasin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_174f7e,10.977667,-2.0744882,2.8674157,38.853844,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Coyote Wells Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_183130,11.272089,-3.2918098,-60.70106,26.466087,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Rose Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_18e550,10.952637,-3.279264,-56.533222,31.14527,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
South Humboldt Bay State Marine Recreational Management Area,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1915fd,8.559,-0.42795303,-27.663479,-17.764751,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Huasna Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1a2136,11.344917,-3.2532482,-58.053703,24.633919,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Tres Pinos Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1ae478,11.917641,-3.1918385,-57.874275,19.66344,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Putah Creek Parkway,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1b649e,9.611419,-1.7257205,-30.73576,26.766829,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Richardson Bay,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1b819e,9.3056,-1.0317999,-26.454798,16.119982,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Curtis Substation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1bb7c1,7.8786325,-2.7626047,-11.317043,40.49714,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
Rafael Valley Groundwater Basin,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#inf_1c2458,11.982323,-3.0290904,-62.449192,19.654974,https://raw.githubusercontent.com/adhollander/FSLschemas/main/sustsource.owl#Infrastructure
